text,bad,toxic,non-toxic
"It&#39;s amazing way how I got my btc into my wallet,thanks to jack_hack885 on  Instagram, you help my family out of poverty, I got the payment successful without any problem, I just pay my house rent jack_hack885 on Instagram you&#39;re the best, legit and trusted, I&#39;ll keep on sharing this testimony to everyone. i am so grateful",,,
"The reason why people keep getting scammed everyday on binary options is because most people are greedy, you see a post on how you can make $50,000 with just $500  and you go for it, ignoring the fact that binary trading is not magic, most of this scammers take advantage of our greed.",,,
Saving your money will never make you richThe only way to succeed is to get started(invest....)Procrastination kills dreams,,,
"The trading system is a set of certain algorithms trading, instructions and action of the traders on the basis of the technical analysis. In each trading system, the conditions for entry/exit time intervals, money management and risk management are clearly defined. Trading systems allow you to limit the factor of emotional influence on decision-making, as well as to give the trade a certain degree of systemic character. I have been trading bitcoin for 2 years now and have never regretted going into it, my only regret was when i wasn’t going through the right way as i lost a lot before i was directed to the best trading agent in the market system Mr Patrick Webber, he grew my account drastically with my initial investment of $4500 to $32000 in a week. Reach him on WhatsApp via +14092422496 or join our telegram channel @cryptoValkoun and make each day count.",,,
-I did a $2k transfer from one of my accounts not using my  exodus wallet and apparently had some wrong pref ex  3LL?  the receiver wouldn&#39;t or couldn&#39;t accept it  It seems to have gone to them twice and still not accepted.  After a certain amount of bad attempts will this money come back to me??  any suggestions what I can do about this??,,,
"Hi everyone, I&#39;m actually looking for a good Trader that can help me trade and make good profits, but it&#39;s very hard to see a trusted one.. Any idea..",,,
"Hello I&#39;m new and I have been making huge loses and I been scammed but recently I see a lot of people earning from it, can someone tell me what I&#39;m doing wrong, please someone refer me to his or her manager so that the people can help me recover my lost",,,
Don’t put your Chanel name in every video. It costs you subscriptions. Like me.,,,
This is like the 8th video i have watched on Bitcoin and I&#39;m still confused,,,
"Hello, I&#39;m new to forex and I have been making huge loses but recently I see a lot of people earning from it, can someone please tell me what is wrong, please can someone refer me to he or her manager so that the can help me recover my lost.",,,
How can we stop speculation in Bitcoin?,,,
Learn everyday!!!!!!,,,
Miss Mia is legit and her method works like magic I keep on earning every single week with her new strategie,,,
Wow can&#39;t believe this...atlasbar007 legitly that help me to got private key to my non spendable Bitcoin spendable,,,
I never see this kind of shawnhacker10 on Instagram no one does it better like him he  help me got 2btc within 5 days through an investment I&#39;m glad✓✓✓✓,,,
"I made my withdrawal from bitvest24 yesterday. The aftermath of their 7 days plan. I think I can testify to their legitimacy. It is also easy to navigate the UI, so, be rest assured, nothing will go wrong",,,
"Hi, bitvest24 just put a smile on my face by crediting me with my withdrawal. Now I can celebrate the new year in a joyous mood. You have nothing to worry about, they&#39;re a good platform for investment",,,
"Bitcoin and Forex trading it&#39;s a trading platform were you invest with a minimum capital, you predict the outcome of foreign currency if they will either fall or increase, it&#39;s like you are placing a bet, but the good thing is that you are knowing the outcome before you predict, that&#39;s why profits returns are always on the high, but by doing this, you need an experienced account manager who can help you with the basics and trades for you.",,,
"While my experience ordering from bitvest24 was not without problems (completely due to some earlier misunderstandings), I have to applaud them for their customer service. They resolved both my issues in a prompt and receptive manner and entirely turned a bad ordeal into a satisfactory one. They went above and beyond to ensure the problems were resolved and I would be confident to invest in Bitvest24 again",,,
"Financial investment refer to things to a broad spectrum of different people but not-withstanding, bitcoin has revolutionized Financials but as a medium of exchange and also making a fast pace to become the ultimate store of value. It is pertinent to hold a good size of the asset before the year runs out and the most result i have gotten is trading using the signals provided by Mrs Sandra , a professional when it comes to analyzing, strategizing and trading generally. Within my first 2 weeks, I had traded and earned over 4 BTC on my 1 BTC which i have held for over 10 months, with no desirable result to show for. You can contact Mrs Sandra on Whatsapp  + 1(470) 673-1137... They reliable",,,
"This is the first video I’ve seen that actually fully explains what NFT’s are, and how they work.  I actually have a better understanding of these things.",,,
Thank you!,,,
"Great video. But I still can&#39;t help but correct it. These things are bugging me to a breaking point. So many miss-consceptions. It&#39;s in the literature itself.Blocks are hashed, not necessarily encrypted. Encryption isn&#39;t necessary when its already public and permissionless. You missed the important part of it. Ie: the chain, where the name comes from.Blockchains aren&#39;t necessarily decentralized, they can be centralized. Bitcoins is not, same with most cryptos as they are intended to be anti-government.Satochi didn&#39;t invent or propose the blockchain. Just look again at the paper itself, the timestamp server is even cited in the paper... Their &gt;only&lt; contribution, big but only, was using previous work in a way to have a working system that is permissionless and public with no central authority without having the issue of double spending.Not new, a different perspective.Also keep in mind that NFT&#39;S must first be accepted in law for ownership to actually matter. Though the potential is there, right now it doesn&#39;t legally represent anything. Because at the end of the day, we live with governance.Otherwise great job",,,
"It would be cool if your real estate, car title, birth certificate, social security number, and even your DNA code deed could be stored on a blockchain.",,,
unfortunately NFTs have already unfortunately NFTs have been ruined in record time,,,
I like the part that says .. &quot;You are working for your car.. Simplify!&quot;..,,,
Reminds me of the end of fight club when they destroyed the paper trail by blowing up several banks,,,
.,,,
"inflation is not just about increasing how many bitcoins there are but how many times you can divide it as well. Also bitcoin is a market you can corner, and lose. not to mention i the value of the smallest division of a bitcoin is more valuable than a car how will you buy a coffee. like have only hundreds where nobody else can break them.",,,
Peer coin?,,,
N - F - T - Money laundering,,,
"Stock&#39;s are crashing, Bitcoin Investment rightnow will be at every wise individual list in amonth you we be ecstatic with the decision youmake today",,,
Banks will likely try to stop crypto if they can&#39;t profit from it,,,
You underestimate hackers,,,
"I mean... I get it but what I don&#39;t get is why would anyone pay 10mil$ for some cyber weird pixel random drawing? painting? or whatever it was just to view it on phone? I mean I can view it exactly the same way unlike Monalisa painting its hard to copy it exactly. Or like video of a basketball player, that literally million of people saw it in TV for FREE that&#39;s exactly the same as the one being sold for 250k? Yes you are the owner of the video but i can just type it in youtube and I&#39;m getting the same video. Seems like some money laundering cliche",,,
chili !,,,
So could you lose all your bitcoin to a solar flare?,,,
1:20 woah was this Hajime Kinoko&#39;s work? Amazing!,,,
What about the environmental impact?,,,
I still don&#39;t trust crypto.,,,
"What is an NFT?It’s a scam, specifically it’s a bag holder scam. Last person holding loses.",,,
"To sum it up NFT&#39;s are dumb. I rather own the physical. The technology behind it is great sure but the actual product, MANY RED FLAGS!!! Money laundering at its finest &amp; scamming at its finest. DON&#39;T BUY INTO THE HYPE MY FRIENDS BLESSINGS",,,
"1) don&#39;t romanticise stone age2) don&#39;t mix american mentality witth bronze age3) potatos. are you feeling alright, buddy?f... its only 3 mins into ;g",,,
